id,is_active,name,established,insured,last_updated,address,city,state,asset,deposits,ots_region,offices,offices_domestic,officies_foreign,fed_district
10746,1,Bank Independent,1947-08-02,1947-08-02,2011-02-24,710 South Montgomery Avenue,Sheffield,Alabama,1102019,938005,Southeast,27,27,0,Atlanta
10747,0,"The First State Bank, Frisco, Texas",1947-08-02,1947-08-02,1990-10-04,1328 East Main Street,Frisco,Texas,43341,43477,West,1,,,Dallas
10748,1,Standard Bank and Trust Company,1947-08-16,1947-08-16,2006-11-03,7800 West 95th Street,Hickory Hills,Illinois,2180649,1921299,Central,41,41,0,Chicago
10749,1,Bank of Pine Hill,1947-08-21,1947-08-21,2010-06-17,3939 Broad Street,Pine Hill,Alabama,24641,21765,Southeast,1,1,0,Atlanta
10750,0,First State Bank,1934-01-01,1947-08-06,2006-01-18,15th And Miner Streets,Idaho Springs,Colorado,35120,31220,Western,1,,,Dallas
10751,1,Rochelle State Bank,1934-01-01,1947-08-01,2006-11-03,Ashley Street And Second Avenue,Rochelle,Georgia,26611,22987,Southeast,1,1,0,Atlanta
10752,0,Harmonia Savings Bank,1851-01-01,1947-08-01,1993-03-05,1 Union Square,Elizabeth,New Jersey,786301,719446,Northeast,17,,,New York
10753,0,First Bank Mainland,1947-08-16,1947-08-16,1991-07-25,901 First Street,La Marque,Texas,56949,51194,West,1,,,Dallas
10754,1,First National Bank of Picayune,1947-07-31,1947-07-31,2006-11-03,121 East Canal Street,Picayune,Mississippi,199897,173700,West,6,6,0,Dallas
10755,0,The Douglass State Bank,1947-08-25,1947-08-25,1997-07-02,1314 North 5th Street,Kansas City,Kansas,35385,31156,Western,1,,,Kansas City
10756,0,West Carroll National Bank of Oak Grove,1947-10-04,1947-10-04,1997-04-16,Main And Horner Streets,Oak Grove,Louisiana,130571,117390,Western,5,,,Dallas
10757,0,Bank of Mabank,1947-01-13,1947-01-13,1990-10-04,Third Street,Mabank,Texas,43846,44507,West,1,,,Dallas
10758,0,Bank of Iron County,1947-09-02,1947-09-02,1990-10-04,78 East Center Street,Parowan,Utah,19827,19467,West,3,,,San Francisco
10759,0,First Security Bank of Livingston,1947-08-27,1947-08-27,1992-11-09,Main Street,Livingston,Montana,56956,47792,West,1,,,San Francisco
10760,0,Bank of Chicago-Lakeshore,1947-09-27,1947-09-27,1992-12-16,1050 Wilson Avenue,Chicago,Illinois,42590,37189,Central,2,,,Chicago
10761,1,"Union Bank, Inc.",1947-07-05,1947-07-05,2007-09-28,107 Dodd Street,Middlebourne,West Virginia,210232,184831,Northeast,8,7,0,Atlanta
10762,0,Elizabeth Savings Bank,1890-01-01,1947-09-08,1995-10-05,817-21 Elizabeth Avenue,Elizabeth,New Jersey,,,Northeast,1,,,New York
10763,0,Bode State Bank,1947-09-15,1947-09-15,1999-05-05,Main Street,Bode,Iowa,7386,6794,Western,1,,,Kansas City
10764,0,Texas Commerce Bank-San Antonio,1947-09-18,1947-09-18,1990-10-04,512 Highland Boulevard,San Antonio,Texas,253490,236176,West,2,,,Dallas
10765,0,"Harris Bank West, National Association",1934-01-01,1947-09-18,2005-06-03,110 East Irving Park Road,Roselle,Illinois,541040,473545,Central,4,,,Chicago
10766,0,American National Bank of Bensenville,1918-01-01,1947-09-18,1993-08-19,133 West Grand Avenue,Bensenville,Illinois,228974,209257,Central,4,,,Chicago
10767,0,Bank of Montana Chester,1917-01-01,1947-09-18,1992-10-01,Main And Adams Avenues,Chester,Montana,23274,19346,West,1,,,San Francisco
10769,1,ESB Financial,1901-03-16,1947-10-01,2006-09-08,8th And Merchant Streets,Emporia,Kansas,177084,138485,Western,4,4,0,Kansas City
10770,0,Mansfield Bank and Trust Company,1947-10-07,1947-10-07,1997-09-18,118 Jefferson,Mansfield,Louisiana,44986,39655,Western,3,,,Dallas
10771,1,Security State Bank,1947-10-04,1947-10-04,2008-04-17,501 Phelps Avenue,Littlefield,Texas,124199,106918,West,4,4,0,Dallas
10772,0,City Bank-Rankin,1947-10-01,1947-10-01,1990-10-04,Main Street,Rankin,Illinois,5647,5120,Central,1,,,Chicago
10773,0,Citizens State Bank of Kelliher,1916-07-05,1947-10-14,2011-02-07,184 Main St,Kelliher,Minnesota,15503,12987,West,1,,,Kansas City
10774,0,Williams Banking Company,1918-05-22,1947-10-01,1990-10-04,Center And Main Streets,Rhine,Georgia,10688,9652,Southeast,1,,,Atlanta
10775,1,Equity Bank,1937-03-01,1947-10-20,2013-08-22,5900 Green Oak Drive,Minnetonka,Minnesota,47661,40049,West,2,2,0,Kansas City
10776,1,The Torrington Savings Bank,1868-08-15,1947-10-22,2006-11-03,129 Main Street,Torrington,Connecticut,794475,653508,Northeast,8,8,0,New York
10777,0,First RepublicBank East Houston,1947-10-22,1947-10-22,1990-10-04,Interstate 10-Federal Road,Houston,Texas,135666,119704,West,2,,,Dallas
10778,0,Banterra Bank of Hamilton County,1947-11-01,1947-11-01,1995-10-24,Jackson And Market Streets,Mcleansboro,Illinois,45191,40109,Central,1,,,Chicago
10779,0,Metrobank,1947-11-08,1947-11-08,2013-07-02,3322 South Oak Park Avenue,Berwyn,Illinois,621570,587168,Central,22,,,Chicago
10780,0,United Missouri City Bank,1947-11-10,1947-11-10,1994-08-24,2401 Grand Avenue,Kansas City,Missouri,280232,254407,West,8,,,Kansas City
10781,1,First State Bank,1947-11-08,1947-11-08,2006-11-03,601 College,Junction,Texas,45629,41593,West,1,1,0,Dallas
10782,0,State Bank of Boyd,1942-11-21,1947-11-18,1999-05-05,Main Street,Boyd,Minnesota,7117,6221,West,2,,,Kansas City
10783,0,Mountain States Bank,1943-01-20,1947-11-24,2006-10-17,1635 East Colfax Avenue,Denver,Colorado,283242,233424,Western,4,,,Kansas City
10784,0,Sun Bank of Gainesville,1947-12-03,1947-12-03,1994-12-05,411 North Main Street,Gainesville,Florida,184278,161886,Southeast,4,,,Atlanta
10785,0,MarkleBank,1947-11-29,1947-11-29,2012-10-24,180 East Morse Street,Markle,Indiana,353969,273633,Central,9,,,Chicago
10786,1,Southwest Bank,1947-12-15,1957-12-15,2013-01-04,4800 East 42nd Street,Odessa,Texas,302820,277987,West,6,6,0,Dallas
10787,0,"First Financial Bank, National Association",1948-01-03,1948-01-03,2012-12-31,201 Elm Street,Sweetwater,Texas,199920,164980,West,4,,,Dallas
10788,0,East Texas Bank & Trust Company,1947-12-06,1947-12-06,1997-07-02,34300 West Marshall Avenue,Longview,Texas,106092,97121,West,2,,,Dallas
10789,1,Security State Bank of Aitkin,1947-12-23,1948-01-02,2013-08-29,402 Minnesota Avenue North,Aitkin,Minnesota,91692,82006,West,4,4,0,Kansas City
10790,0,Republican Valley Bank,1947-12-01,1947-12-01,1993-06-18,Orleans Avenue And Pine Street,Orleans,Nebraska,11891,11015,West,1,,,Kansas City
10791,0,BancTEXAS Houston,1948-01-03,1948-01-03,1990-10-04,1801 Main Street,Houston,Texas,45854,45038,West,1,,,Dallas
10792,1,Northeast Bank,1948-01-03,1948-01-03,2006-11-03,"77 Broadway Street, N.E.",Minneapolis,Minnesota,346718,281132,West,3,3,0,Kansas City
10793,0,Union State Bank,1930-06-02,1948-01-01,1999-05-05,Main Street,Sulphur Springs,Indiana,6570,6131,Central,1,,,Chicago
10794,0,The Peoples Bank,1937-08-21,1948-01-02,1994-10-19,Main Street,Crawfordville,Georgia,14784,13137,Southeast,1,,,Atlanta
10795,1,The Paducah Bank and Trust Company,1948-01-24,1948-01-24,2013-03-12,555 Jefferson Street,Paducah,Kentucky,543945,430106,Southeast,6,6,0,Chicago
10796,0,The Multnomah Bank,1948-02-02,1948-02-02,1990-10-04,8414 S.W. Barbur Boulevard,Portland,Oregon,,,West,4,,,San Francisco
10797,1,Itasca Bank & Trust Co.,1948-01-24,1948-01-24,2008-11-14,308 W. Irving Park Road,Itasca,Illinois,433436,393512,Central,2,2,0,Chicago
10798,1,Washington State Bank,1948-01-17,1948-01-17,2006-11-03,1110 Peoria Street,Washington,Illinois,61730,55800,Central,2,2,0,Chicago
10799,0,First National Bank of Sebring,1948-02-07,1948-02-07,1990-10-04,305 North 15th Street,Sebring,Ohio,9429,8140,Central,1,,,Chicago
10800,0,Florida Coast Bank of Palm Beach County,1948-02-18,1948-02-18,1990-10-04,114 North Federal Highway,Boynton Beach,Florida,197404,168296,Southeast,8,,,Atlanta
10801,0,Farmers and Merchants Bank,1948-01-01,1948-01-15,2002-01-09,301 West Fourth Street,Adel,Georgia,58525,44966,Southeast,1,,,Atlanta
10802,1,Farmers & Merchants Bank,1948-02-17,1948-02-17,2009-10-26,139 And 201 North Main Street,Statesboro,Georgia,160516,150532,Southeast,4,4,0,Atlanta
10803,0,Farmers & Merchants State Bank of Krum,1909-01-01,1948-02-25,2005-03-31,146 W Mcart Street,Krum,Texas,155255,142152,West,5,,,Dallas
10804,0,Banner Bank of Oregon,1948-03-24,1948-03-24,2001-11-06,101 Main Street,Hermiston,Oregon,230315,172248,West,7,,,San Francisco
10805,0,The Delta State Bank,1948-01-05,1948-01-05,2001-05-02,Main Street,Elaine,Arkansas,8017,7042,Western,1,,,Dallas
10806,0,The First State Bank,1948-02-28,1948-02-28,2011-01-06,401 East South Street,Arma,Kansas,9070,7952,Western,1,,,Kansas City
10807,0,Security State Bank of Deer Creek,1948-03-15,1948-03-15,2003-01-02,Main Street,Deer Creek,Minnesota,14649,12732,West,2,,,Kansas City
10808,0,First State Bank & Trust Company in Leesburg,1938-01-03,1948-03-12,1990-10-04,302 Walnut Street,Leesburg,Georgia,11098,9764,Southeast,2,,,Atlanta
10809,0,Citizens Bank,1948-03-15,1948-03-15,2004-10-25,211 East Main Street,Tucumcari,New Mexico,54484,47348,West,1,,,Dallas
10810,0,First National Bank of Borger,1948-03-17,1948-03-17,1990-10-04,501 North Deahl Street,Borger,Texas,80113,75196,West,1,,,Dallas
10811,0,Todd County State Bank,1934-01-01,1948-03-22,1990-10-04,880 Commerce Road,Long Prairie,Minnesota,15410,15150,West,2,,,Kansas City
10812,0,Higbee Savings Bank,1889-01-01,1948-03-29,1995-10-05,Division Street,Higbee,Missouri,2518,2261,West,1,,,Kansas City
10813,1,Union State Bank,1947-10-11,1948-03-20,2012-08-20,600 Main Street,Kerrville,Texas,35744,32635,West,1,1,0,Dallas
10814,0,The Merchants & Planters Bank,1934-02-09,1938-09-12,2000-10-13,319 North Baltimore,Manila,Arkansas,28570,22546,Western,2,,,Dallas
10815,1,Gibsland Bank & Trust Company,1948-04-15,1948-04-15,2006-11-03,1246 Third Street,Gibsland,Louisiana,296465,255839,Western,9,9,0,Dallas
10816,0,"Norwest Bank Texas, Crane",1948-04-23,1948-04-23,1996-02-12,8th And Gaston Streets,Crane,Texas,23132,21167,West,1,,,Dallas
10817,0,Century North Shore Bank and Trust Company,1919-01-01,1948-03-31,1992-11-24,2 State Street,Lynn,Massachusetts,92782,81096,Northeast,5,,,New York
10818,0,Leslie State Bank,1948-04-28,1948-04-28,1990-10-04,Main And Walnut Streets,Leslie,Arkansas,9607,9032,Western,1,,,Dallas
10819,1,First State Bank,1948-04-26,1948-04-26,2008-04-17,302 North Main Street,Stratford,Texas,230891,191802,West,3,3,0,Dallas
10820,0,Texas Commerce Bank-First State,1948-05-06,1948-05-06,1990-10-04,2801 Montana Avenue,El Paso,Texas,85514,77864,West,1,,,Dallas
10821,0,Bank Chase,1902-01-01,1948-05-12,1996-10-24,Main Street,Chase,Kansas,4688,4371,Western,1,,,Kansas City
10822,0,"Citizens National Bank & Trust Co., Oklahoma City, Oklahoma",1948-05-27,1948-05-27,1990-10-04,1112 N.W. 23rd Street,Oklahoma City,Oklahoma,179081,183284,West,2,,,Dallas
10823,0,First Texoma Bank,1908-01-01,1948-05-17,2005-05-18,"500 Dallas Street, Suite 2650",Houston,Texas,42860,39138,West,2,,,Dallas
10824,0,American State Bank,1948-01-01,1948-05-20,2012-07-13,1401 Avenue Q,Lubbock,Texas,3153815,2495652,West,47,,,Dallas
10825,0,United Illinois Bank of Troy,1948-05-08,1948-05-08,1990-10-04,100 East Main Street,Troy,Illinois,31117,28078,Central,1,,,Chicago
10826,0,"Bank One, Utah, National Association",1948-06-01,1948-06-01,2001-12-12,"50 West Broadway, Suite 200",Salt Lake City,Utah,1265995,1065168,West,25,,,Chicago
10827,1,BANKWEST,1948-01-01,1948-06-01,2006-11-03,5921 Main Street,Rockford,Minnesota,111886,101720,West,3,3,0,Kansas City
10828,0,Center State Bank,1948-05-01,1948-05-01,1999-05-05,Main Street,Center,Missouri,9977,9147,West,1,,,Kansas City
10829,0,Bank of Houston,1948-06-15,1948-06-15,2000-11-16,5115 Main Street,Houston,Texas,244714,182113,West,2,,,Dallas
10830,1,South Central State Bank,1948-01-01,1948-07-01,2006-11-03,673 Broad St.,Campbell,Nebraska,111034,84856,West,5,5,0,Kansas City
10831,0,Valley Bank,1948-07-12,1948-07-12,1992-06-17,501 Broadway,Idaho Falls,Idaho,220373,190034,Western,11,,,San Francisco
10832,0,Corwith State Bank,1948-07-17,1948-07-17,2003-09-26,Main Street,Corwith,Iowa,23695,20895,Western,2,,,Kansas City
10833,0,Americana Bank of Danube,1935-08-10,1948-07-13,1990-10-12,Oak And Main Streets,Danube,Minnesota,12590,11394,West,1,,,Kansas City
10834,0,Security State Bank of Hamilton,1946-06-19,1948-07-12,2007-01-12,1111-1113 Broadway,Hamilton,Illinois,46293,35895,Central,1,,,Chicago
10835,0,Wauconda National Bank and Trust Company,1948-07-24,1948-07-24,1995-01-12,486 West Liberty Street,Wauconda,Illinois,109832,98108,Central,3,,,Chicago
10836,0,First Gulf Beach Bank and Trust Company,1948-07-29,1948-07-29,1990-10-04,7500 Gulf Boulevard,St. Petersburg Beach,Florida,103456,90541,Southeast,6,,,Atlanta
10837,1,Simmons First Bank of Northeast Arkansas,1948-07-21,1948-07-21,2011-01-04,1720 South Caraway Road,Jonesboro,Arkansas,347943,292617,Western,5,5,0,Dallas
10838,0,First RepublicBank Pleasant Grove,1948-08-04,1948-08-04,1990-10-04,1520 South Buckner Boulevard,Dallas,Texas,119389,111798,West,2,,,Dallas
10839,1,Farmers & Traders Savings Bank,1887-01-01,1948-07-01,2009-07-28,108 West Ramsey,Bancroft,Iowa,57597,46139,Western,1,1,0,Kansas City
10840,1,National Bank of Petersburg,1948-07-27,1948-07-27,2006-11-03,321 North Sixth Street,Petersburg,Illinois,147224,131235,Central,2,2,0,Chicago
10841,0,Brenton State Bank,1948-07-30,1948-07-30,1990-10-04,121 North Commercial Street,Eagle Grove,Iowa,18761,17173,Western,1,,,Kansas City
10842,1,"Western Bank, Artesia, New Mexico",1948-08-02,1948-08-02,2013-03-07,320 West Texas Avenue,Artesia,New Mexico,177292,162805,West,1,1,0,Dallas
10843,0,Dairy State Bank,1948-01-21,1948-07-30,2000-02-24,2323 Eastern Avenue,Plymouth,Wisconsin,66341,59464,Central,2,,,Chicago
10844,0,First Farmers and Merchants Bank,1948-08-21,1948-08-21,1997-07-28,100 North Washington Street,Kaufman,Texas,101546,91826,West,4,,,Kansas City
10845,1,Carolina Bank & Trust Co.,1936-03-03,1948-08-16,2006-11-03,114 South Main Street,Lamar,South Carolina,378996,331960,Southeast,16,16,0,Atlanta
10846,0,United Illinois Bank of Dahlgren,1948-08-21,1948-08-21,1990-10-04,Second And Main Streets,Dahlgren,Illinois,31137,28318,Central,2,,,Chicago
10848,0,National Bank of Joliet,1948-09-07,1948-09-07,1990-10-04,121 North Chicago Street,Joliet,Illinois,141668,81659,Central,3,,,Chicago
10849,0,"Bank South, Fitzgerald",1948-07-19,1948-07-19,1998-04-11,103 West Roanoke Drive,Fitzgerald,Georgia,60228,54379,Southeast,3,,,Atlanta
10850,0,American Marine Bank,1948-09-17,1948-09-17,2010-02-01,249 Winslow Way East,Bainbridge Island,Washington,329246,287443,West,12,,,San Francisco
10851,0,Hardy State Bank,1943-03-01,1948-09-14,1992-07-22,Main Street,Hardy,Nebraska,7178,6344,West,1,,,Kansas City
10852,0,Farmers State Bank,1910-01-01,1948-09-14,1999-05-05,Main Street,Sargent,Nebraska,12474,11321,West,1,,,Kansas City
10853,1,North Star Bank,1947-02-03,1948-09-14,2006-11-03,1820 North Lexington Avenue,Roseville,Minnesota,245906,226613,West,2,2,0,Kansas City
10854,0,Levy County State Bank,1948-09-18,1948-09-18,1997-11-17,2012 North Young Boulevard,Chiefland,Florida,74976,63495,Southeast,6,,,Atlanta
10855,0,Citizens State Bank of Echo,1936-05-02,1948-09-30,1995-10-30,361 2nd Avenue,Echo,Minnesota,10520,9172,West,1,,,Kansas City
10856,0,Bank of Middletown,1889-01-01,1948-10-04,1998-12-10,North Cherry Street,Middletown,Missouri,12091,10849,West,1,,,Kansas City
10857,0,First National Bank of Tipton,1948-11-05,1948-11-05,1990-10-04,427 Cedar,Tipton,Iowa,17896,18008,Western,1,,,Kansas City
10858,0,First National Bank of Eufaula,1948-11-17,1948-11-17,1990-10-04,Barbour Street,Eufaula,Alabama,35442,32108,Southeast,2,,,Atlanta
10859,0,Merchants & Farmers Bank,1948-11-03,1948-11-03,2006-01-13,30330 Hwy 17,Millport,Alabama,69390,55978,Southeast,3,,,Atlanta
10860,1,The Peoples State Bank,1880-01-01,1948-11-04,2006-11-03,200 West Main Street,Cherryvale,Kansas,16808,11130,Western,1,1,0,Kansas City
10861,0,First RepublicBank Fannin,1948-11-12,1948-11-12,1990-10-04,1020 Holcombe Boulevard,Houston,Texas,402192,377129,West,2,,,Dallas
10862,0,The Citizens and Southern Bank of Bartow County,1948-11-19,1948-11-19,1990-10-04,102 East Main Street,Cartersville,Georgia,26374,23185,Southeast,1,,,Atlanta
10863,1,First City Bank of Florida,1948-11-17,1948-11-17,2006-11-03,"135 Perry Avenue, S.E.",Fort Walton Beach,Florida,233307,217455,Southeast,4,4,0,Atlanta
10864,0,American Bank of Pryor,1948-11-22,1948-11-22,1996-11-07,222 S.E. First Street,Pryor,Oklahoma,91602,80379,West,1,,,Dallas
10865,0,The Citizens and Southern Bank of Fulton County,1946-09-03,1948-11-19,1990-10-04,2818 East Point Street,East Point,Georgia,153096,133313,Southeast,6,,,Atlanta
10866,0,The First State Bank,1948-11-18,1948-11-18,1990-10-04,400 Block Oak And Chestnut,Abilene,Texas,272709,206634,West,2,,,Dallas
10867,1,National Bank of St. Anne,1948-12-04,1948-12-04,2006-11-03,158 West Station Street,St. Anne,Illinois,49371,42932,Central,1,1,0,Chicago
10868,1,Citizens State Bank,1925-06-01,1948-12-02,2007-03-20,155 Eighth Street,Somerville,Texas,389740,345995,West,6,6,0,Dallas
10869,0,Bank of Canton of California,1937-05-01,1948-12-10,2002-11-12,555 Montgomery Street,San Francisco,California,1491458,1248949,Western,12,,,San Francisco
10870,0,First National Bank of Evergreen Park,1949-03-05,1949-03-05,1999-01-07,3101 West 95th Street,Evergreen Park,Illinois,1908833,1676517,Central,9,,,Chicago
10871,0,Peoples Mercantile Bank,1911-10-01,1948-12-22,1990-10-04,9249 Ward Parkway,Kansas City,Missouri,55583,50446,West,2,,,Kansas City
10872,1,The Campbell & Fetter Bank,1863-01-01,1949-01-03,2006-11-03,126 S. Orchard Street,Kendallville,Indiana,297223,200138,Central,9,9,0,Chicago
10873,0,Community Bank-Dove Creek,1949-01-17,1949-01-17,2001-10-04,305 South Guyrene Street,Dove Creek,Colorado,32084,28954,Western,3,,,Dallas
10874,0,Peoples State Bank of Commerce,1949-01-10,1949-01-10,2002-01-22,5399 Main Street,Grant,Alabama,33430,28451,Southeast,1,,,Atlanta
10875,0,Citizens Bank and Trust Company,1800-01-01,1949-01-24,1995-09-07,202 East Washington Street,Lebanon,Indiana,36153,32805,Central,3,,,Chicago
10876,0,Citizens Bank & Trust of Kansas City,1903-02-01,1949-01-24,1995-07-19,3500 Rainbow Boulevard,Kansas City,Kansas,44781,40164,Western,2,,,Kansas City
10877,0,Security State Bank of Sebeka,1930-01-01,1949-01-27,2006-03-30,Main Street,Sebeka,Minnesota,24487,20768,West,1,,,Kansas City
10878,0,Brookside State Bank,1949-02-15,1949-02-15,1994-08-24,3237 South Peoria Avenue,Tulsa,Oklahoma,110806,99564,West,2,,,Dallas
10879,0,Merchants and Farmers Bank,1949-01-24,1949-01-24,1998-07-22,425 Plaza Street,West Helena,Arkansas,105179,85024,Western,4,,,Dallas
10880,0,Barnett Bank of Naples,1949-02-15,1949-02-15,1996-07-11,796 5th Avenue South,Naples,Florida,848785,773214,Southeast,13,,,Atlanta
10881,0,First State Bank,1949-02-25,1949-02-25,2011-11-15,660 West Main Street,Van,Texas,42806,35862,West,1,,,Dallas
10882,0,First National Bank of Monahans,1949-03-01,1949-03-01,2009-03-03,307 South Main Street,Monahans,Texas,228663,177627,West,4,,,Dallas
10883,0,The Peoples Bank of Alabama,1914-06-01,1949-03-04,1993-05-17,129 Westside Court Square,Centreville,Alabama,117650,109468,Southeast,5,,,Atlanta
10884,0,Brent Banking Company,1912-01-02,1949-03-04,1996-07-23,17 Main Street,Brent,Alabama,36989,32205,Southeast,1,,,Atlanta
10885,0,Citizens Banking Company,1946-01-28,1949-03-10,1990-10-04,Gilmer And Boggs Streets,Lexington,Georgia,15901,14600,Southeast,2,,,Atlanta
10886,0,"First of America Bank-Southeast Michigan, National Association",1949-03-01,1949-03-01,1995-02-01,"Penobscott Building, 645 Griswold Street",Detroit,Michigan,6367857,5585333,Central,149,,,Chicago
10887,0,Commercial & Exchange Bank,1934-12-01,1949-02-01,1990-10-04,501 Alabama Street,Bremen,Georgia,30227,28036,Southeast,2,,,Atlanta
10888,0,Border State Bank,1949-03-18,1949-03-21,2003-09-02,1083 Third Street Northwest,Roseau,Minnesota,77709,64916,West,3,,,Kansas City
10889,1,Franklin State Bank,1936-05-08,1949-03-23,2006-11-03,278 2nd Ave E.,Franklin,Minnesota,26981,23311,West,1,1,0,Kansas City
10890,0,Commerce Bank of House Springs,1912-01-01,1949-03-21,1990-10-04,Highway 30,House Springs,Missouri,27796,24846,West,2,,,Kansas City
